dataset,model,seed,split_seed,train_split,val_split,test_split,Accuracy,Statistical Parity Difference,Equal Opportunity Difference,Overall Accuracy Equality Difference,Treatment Equality Difference,diagnostics_n_test,diagnostics_n_S0,diagnostics_n_S1,diagnostics_n_pos_S0,diagnostics_n_pos_S1,diagnostics_TPR_denom_S0,diagnostics_TPR_denom_S1,diagnostics_FPR_denom_S0,diagnostics_FPR_denom_S1,diagnostics_pred_pos_overall,diagnostics_pred_pos_S0,diagnostics_pred_pos_S1,diagnostics_TPR_S0,diagnostics_TPR_S1,diagnostics_FPR_S0,diagnostics_FPR_S1
credit,GAT+FAME,17,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,18,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,19,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,20,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,21,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,22,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,23,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,24,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,25,,,,,0.7204,0.0309,0.0092,0.0983,0.2267,3001,2730,271,2151,186,2151,186,579,85,0.8944,0.8916,0.9225,0.8940,0.9032,0.8826,0.9647
credit,GAT+FAME,26,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,27,,,,,0.7771,0.0048,0.0042,0.0997,0.0157,3001,2730,271,2151,186,2151,186,579,85,0.9957,0.9952,1.0000,0.9958,1.0000,0.9931,1.0000
credit,GAT+FAME,28,,,,,0.7781,0.0007,0.0009,0.1008,0.0035,3001,2730,271,2151,186,2151,186,579,85,0.9993,0.9993,1.0000,0.9991,1.0000,1.0000,1.0000
credit,GAT+FAME,29,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,31,,,,,0.7777,0.0011,0.0014,0.1005,0.0052,3001,2730,271,2151,186,2151,186,579,85,0.9990,0.9989,1.0000,0.9986,1.0000,1.0000,1.0000
credit,GAT+FAME,32,,,,,0.7694,0.0114,0.0135,0.0917,0.0503,3001,2730,271,2151,186,2151,186,579,85,0.9897,0.9886,1.0000,0.9865,1.0000,0.9965,1.0000
credit,GAT+FAME,33,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,34,,,,,0.7774,0.0015,0.0019,0.1001,0.0069,3001,2730,271,2151,186,2151,186,579,85,0.9987,0.9985,1.0000,0.9981,1.0000,1.0000,1.0000
credit,GAT+FAME,35,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,36,,,,,0.7774,0.0026,0.0040,0.1042,0.0066,3001,2730,271,2151,186,2151,186,579,85,0.9987,0.9989,0.9963,0.9986,0.9946,1.0000,1.0000
credit,GAT+FAME,37,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,38,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,39,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,40,,,,,0.7764,0.0033,0.0037,0.0990,0.0138,3001,2730,271,2151,186,2151,186,579,85,0.9970,0.9967,1.0000,0.9963,1.0000,0.9983,1.0000
credit,GAT+FAME,41,,,,,0.7761,0.0037,0.0042,0.0986,0.0156,3001,2730,271,2151,186,2151,186,579,85,0.9967,0.9963,1.0000,0.9958,1.0000,0.9983,1.0000
credit,GAT+FAME,42,,,,,0.5968,0.0950,0.0489,0.0638,1.0929,3001,2730,271,2151,186,2151,186,579,85,0.6848,0.6762,0.7712,0.6769,0.7258,0.6736,0.8706
credit,GAT+FAME,43,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,44,,,,,0.7717,0.0121,0.0126,0.0939,0.0471,3001,2730,271,2151,186,2151,186,579,85,0.9890,0.9879,1.0000,0.9874,1.0000,0.9896,1.0000
credit,GAT+FAME,45,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,46,,,,,0.7727,0.0117,0.0116,0.0950,0.0437,3001,2730,271,2151,186,2151,186,579,85,0.9893,0.9883,1.0000,0.9884,1.0000,0.9879,1.0000
credit,GAT+FAME,47,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME,48,,,,,0.7751,0.0092,0.0084,0.0975,0.0315,3001,2730,271,2151,186,2151,186,579,85,0.9917,0.9908,1.0000,0.9916,1.0000,0.9879,1.0000
credit,GAT+FAME,49,,,,,0.7707,0.0103,0.0121,0.0928,0.0451,3001,2730,271,2151,186,2151,186,579,85,0.9907,0.9897,1.0000,0.9879,1.0000,0.9965,1.0000
credit,GAT+FAME,50,,,,,0.7781,0.0007,0.0009,0.1008,0.0035,3001,2730,271,2151,186,2151,186,579,85,0.9993,0.9993,1.0000,0.9991,1.0000,1.0000,1.0000
credit,GAT+FAME+PFR,0,42,0.80,0.10,0.10,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME+PFR,5,42,0.80,0.10,0.10,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME+PFR,10,42,0.80,0.10,0.10,0.7761,0.0011,0.0021,0.1027,0.0003,3001,2730,271,2151,186,2151,186,579,85,0.9973,0.9974,0.9963,0.9967,0.9946,1.0000,1.0000
credit,GAT+FAME+PFR,15,42,0.80,0.10,0.10,0.7607,0.0241,0.0213,0.0899,0.0992,3001,2730,271,2151,186,2151,186,579,85,0.9707,0.9685,0.9926,0.9679,0.9892,0.9706,1.0000
credit,GAT+FAME+PFR,20,42,0.80,0.10,0.10,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME+PFR,25,42,0.80,0.10,0.10,0.7201,0.0421,0.0336,0.0777,0.2506,3001,2730,271,2151,186,2151,186,579,85,0.9100,0.9062,0.9483,0.9019,0.9355,0.9223,0.9765
credit,GAT+FAME+PFR,30,42,0.80,0.10,0.10,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME+PFR,35,42,0.80,0.10,0.10,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME+PFR,40,42,0.80,0.10,0.10,0.7731,0.0092,0.0098,0.0953,0.0365,3001,2730,271,2151,186,2151,186,579,85,0.9917,0.9908,1.0000,0.9902,1.0000,0.9931,1.0000
credit,GAT+FAME+PFR,45,42,0.80,0.10,0.10,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GAT+FAME+PFR,50,42,0.80,0.10,0.10,0.7767,0.0029,0.0033,0.0994,0.0121,3001,2730,271,2151,186,2151,186,579,85,0.9973,0.9971,1.0000,0.9967,1.0000,0.9983,1.0000
credit,GCN,0,,,,,0.7727,0.0068,0.0039,0.0990,0.0416,3001,2730,271,2151,186,2151,186,579,85,0.9753,0.9747,0.9815,0.9800,0.9839,0.9551,0.9765
credit,GCN,1,,,,,0.7488,0.0340,0.0393,0.0727,0.1561,3001,2730,271,2151,186,2151,186,579,85,0.9653,0.9623,0.9963,0.9554,0.9946,0.9879,1.0000
credit,GCN,2,,,,,0.7727,0.0082,0.0031,0.0950,0.0126,3001,2730,271,2151,186,2151,186,579,85,0.9853,0.9861,0.9779,0.9870,0.9839,0.9827,0.9647
credit,GCN,3,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,4,,,,,0.4845,0.1043,0.1181,0.0458,1.1932,3001,2730,271,2151,186,2151,186,579,85,0.4085,0.4179,0.3137,0.4407,0.3226,0.3333,0.2941
credit,GCN,5,,,,,0.7784,0.0070,0.0049,0.1012,0.0102,3001,2730,271,2151,186,2151,186,579,85,0.9990,0.9996,0.9926,0.9995,0.9946,1.0000,0.9882
credit,GCN,6,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,7,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,8,,,,,0.7781,0.0044,0.0033,0.1008,0.0122,3001,2730,271,2151,186,2151,186,579,85,0.9960,0.9956,1.0000,0.9967,1.0000,0.9914,1.0000
credit,GCN,9,,,,,0.7291,0.0142,0.0173,0.0754,0.1729,3001,2730,271,2151,186,2151,186,579,85,0.9244,0.9231,0.9373,0.9182,0.9355,0.9413,0.9412
credit,GCN,10,,,,,0.7601,0.0212,0.0199,0.0892,0.0929,3001,2730,271,2151,186,2151,186,579,85,0.9733,0.9714,0.9926,0.9693,0.9892,0.9793,1.0000
credit,GCN,11,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,12,,,,,0.5681,0.3072,0.2868,0.1053,6.0668,3001,2730,271,2151,186,2151,186,579,85,0.5415,0.5692,0.2620,0.5932,0.3065,0.4801,0.1647
credit,GCN,13,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,14,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,15,,,,,0.7787,0.0033,0.0005,0.0975,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9993,0.9996,0.9963,0.9995,1.0000,1.0000,0.9882
credit,GCN,16,,,,,0.7378,0.0828,0.0837,0.0525,0.3442,3001,2730,271,2151,186,2151,186,579,85,0.9210,0.9136,0.9963,0.9163,1.0000,0.9033,0.9882
credit,GCN,17,,,,,0.7304,0.0404,0.0508,0.0566,0.2399,3001,2730,271,2151,186,2151,186,579,85,0.9337,0.9300,0.9705,0.9224,0.9731,0.9585,0.9647
credit,GCN,18,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,19,,,,,0.7784,0.0070,0.0049,0.1012,0.0102,3001,2730,271,2151,186,2151,186,579,85,0.9990,0.9996,0.9926,0.9995,0.9946,1.0000,0.9882
credit,GCN,20,,,,,0.7751,0.0133,0.0047,0.0935,0.0019,3001,2730,271,2151,186,2151,186,579,85,0.9937,0.9949,0.9815,0.9940,0.9892,0.9983,0.9647
credit,GCN,21,,,,,0.7521,0.1776,0.1244,0.0763,0.4484,3001,2730,271,2151,186,2151,186,579,85,0.8700,0.8861,0.7085,0.9093,0.7849,0.7997,0.5412
credit,GCN,22,,,,,0.7734,0.0033,0.0025,0.0998,0.0177,3001,2730,271,2151,186,2151,186,579,85,0.9933,0.9930,0.9963,0.9921,0.9946,0.9965,1.0000
credit,GCN,23,,,,,0.7781,0.0140,0.0098,0.1008,0.0206,3001,2730,271,2151,186,2151,186,579,85,0.9980,0.9993,0.9852,0.9991,0.9892,1.0000,0.9765
credit,GCN,24,,,,,0.7564,0.0244,0.0290,0.0770,0.1401,3001,2730,271,2151,186,2151,186,579,85,0.9557,0.9535,0.9779,0.9549,0.9839,0.9482,0.9647
credit,GCN,25,,,,,0.7791,0.0103,0.0049,0.0979,0.0103,3001,2730,271,2151,186,2151,186,579,85,0.9983,0.9993,0.9889,0.9995,0.9946,0.9983,0.9765
credit,GCN,26,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,27,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,28,,,,,0.6001,0.0001,0.0215,0.0055,1.3434,3001,2730,271,2151,186,2151,186,579,85,0.5868,0.5868,0.5867,0.6183,0.6398,0.4698,0.4706
credit,GCN,29,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,31,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,32,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,33,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,34,,,,,0.7771,0.0062,0.0051,0.0997,0.0192,3001,2730,271,2151,186,2151,186,579,85,0.9943,0.9938,1.0000,0.9949,1.0000,0.9896,1.0000
credit,GCN,35,,,,,0.7537,0.0075,0.0143,0.0822,0.0857,3001,2730,271,2151,186,2151,186,579,85,0.9710,0.9703,0.9779,0.9642,0.9785,0.9931,0.9765
credit,GCN,36,,,,,0.6485,0.2375,0.1817,0.0598,1.5608,3001,2730,271,2151,186,2151,186,579,85,0.6958,0.7172,0.4797,0.7355,0.5538,0.6494,0.3176
credit,GCN,37,,,,,0.7687,0.0125,0.0149,0.0906,0.0555,3001,2730,271,2151,186,2151,186,579,85,0.9887,0.9875,1.0000,0.9851,1.0000,0.9965,1.0000
credit,GCN,38,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,39,,,,,0.7784,0.0018,0.0014,0.1012,0.0052,3001,2730,271,2151,186,2151,186,579,85,0.9983,0.9982,1.0000,0.9986,1.0000,0.9965,1.0000
credit,GCN,40,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,41,,,,,0.7717,0.0212,0.0209,0.0898,0.0809,3001,2730,271,2151,186,2151,186,579,85,0.9770,0.9751,0.9963,0.9791,1.0000,0.9603,0.9882
credit,GCN,42,,,,,0.7581,0.0219,0.0276,0.0789,0.1127,3001,2730,271,2151,186,2151,186,579,85,0.9727,0.9707,0.9926,0.9670,0.9946,0.9845,0.9882
credit,GCN,43,,,,,0.7414,0.0160,0.0040,0.0970,0.1435,3001,2730,271,2151,186,2151,186,579,85,0.9227,0.9212,0.9373,0.9261,0.9301,0.9033,0.9529
credit,GCN,44,,,,,0.7567,0.0182,0.0197,0.0855,0.1003,3001,2730,271,2151,186,2151,186,579,85,0.9687,0.9670,0.9852,0.9642,0.9839,0.9775,0.9882
credit,GCN,45,,,,,0.7094,0.0363,0.0373,0.0659,0.2479,3001,2730,271,2151,186,2151,186,579,85,0.9154,0.9121,0.9483,0.8982,0.9355,0.9637,0.9765
credit,GCN,46,,,,,0.7767,0.0001,0.0052,0.1075,0.0025,3001,2730,271,2151,186,2151,186,579,85,0.9927,0.9927,0.9926,0.9944,0.9892,0.9862,1.0000
credit,GCN,47,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN,48,,,,,0.7787,0.0033,0.0005,0.0975,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9993,0.9996,0.9963,0.9995,1.0000,1.0000,0.9882
credit,GCN,49,,,,,0.7757,0.0048,0.0051,0.0983,0.0191,3001,2730,271,2151,186,2151,186,579,85,0.9957,0.9952,1.0000,0.9949,1.0000,0.9965,1.0000
credit,GCN,50,,,,,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN+PFR,0,42,0.80,0.10,0.10,0.7724,0.0072,0.0043,0.0987,0.0434,3001,2730,271,2151,186,2151,186,579,85,0.9750,0.9744,0.9815,0.9795,0.9839,0.9551,0.9765
credit,GCN+PFR,5,42,0.80,0.10,0.10,0.7784,0.0070,0.0049,0.1012,0.0102,3001,2730,271,2151,186,2151,186,579,85,0.9990,0.9996,0.9926,0.9995,0.9946,1.0000,0.9882
credit,GCN+PFR,10,42,0.80,0.10,0.10,0.7594,0.0219,0.0209,0.0884,0.0964,3001,2730,271,2151,186,2151,186,579,85,0.9727,0.9707,0.9926,0.9684,0.9892,0.9793,1.0000
credit,GCN+PFR,15,42,0.80,0.10,0.10,0.7787,0.0033,0.0005,0.0975,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9993,0.9996,0.9963,0.9995,1.0000,1.0000,0.9882
credit,GCN+PFR,20,42,0.80,0.10,0.10,0.7751,0.0133,0.0047,0.0935,0.0019,3001,2730,271,2151,186,2151,186,579,85,0.9937,0.9949,0.9815,0.9940,0.9892,0.9983,0.9647
credit,GCN+PFR,25,42,0.80,0.10,0.10,0.7791,0.0103,0.0049,0.0979,0.0103,3001,2730,271,2151,186,2151,186,579,85,0.9983,0.9993,0.9889,0.9995,0.9946,0.9983,0.9765
credit,GCN+PFR,30,42,0.80,0.10,0.10,0.7761,0.0046,0.0090,0.1067,0.0002,3001,2730,271,2151,186,2151,186,579,85,0.9820,0.9824,0.9779,0.9874,0.9785,0.9637,0.9765
credit,GCN+PFR,35,42,0.80,0.10,0.10,0.7564,0.0046,0.0106,0.0851,0.0718,3001,2730,271,2151,186,2151,186,579,85,0.9737,0.9733,0.9779,0.9679,0.9785,0.9931,0.9765
credit,GCN+PFR,40,42,0.80,0.10,0.10,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN+PFR,45,42,0.80,0.10,0.10,0.7094,0.0363,0.0373,0.0659,0.2479,3001,2730,271,2151,186,2151,186,579,85,0.9154,0.9121,0.9483,0.8982,0.9355,0.9637,0.9765
credit,GCN+PFR,50,42,0.80,0.10,0.10,0.7787,0.0000,0.0000,0.1016,0.0000,3001,2730,271,2151,186,2151,186,579,85,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
credit,GCN+FAME,0,,,,,0.7781,0.0066,0.0103,0.1089,0.0218,3001,2730,271,2151,186,2151,186,579,85,0.9987,0.9993,0.9926,0.9995,0.9892,0.9983,1.0000
credit,GCN+FAME,1,,,,,0.7771,0.0292,0.0376,0.1241,0.0833,3001,2730,271,2151,186,2151,186,579,85,0.9970,0.9996,0.9705,1.0000,0.9624,0.9983,0.9882
credit,GCN+FAME,2,,,,,0.7784,0.0011,0.0009,0.1012,0.0035,3001,2730,271,2151,186,2151,186,579,85,0.9990,0.9989,1.0000,0.9991,1.0000,0.9983,1.0000
credit,GCN+FAME,3,,,,,0.7761,0.0362,0.0479,0.1311,0.1054,3001,2730,271,2151,186,2151,186,579,85,0.9960,0.9993,0.9631,0.9995,0.9516,0.9983,0.9882
credit,GCN+FAME,4,,,,,0.7784,0.0004,0.0005,0.1012,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9997,0.9996,1.0000,0.9995,1.0000,1.0000,1.0000
credit,GCN+FAME,5,,,,,0.7787,0.0007,0.0005,0.1016,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9993,0.9993,1.0000,0.9995,1.0000,0.9983,1.0000
credit,GCN+FAME,6,,,,,0.7784,0.0011,0.0009,0.1012,0.0035,3001,2730,271,2151,186,2151,186,579,85,0.9990,0.9989,1.0000,0.9991,1.0000,0.9983,1.0000
credit,GCN+FAME,7,,,,,0.7787,0.0007,0.0005,0.1016,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9993,0.9993,1.0000,0.9995,1.0000,0.9983,1.0000
credit,GCN+FAME,8,,,,,0.7791,0.0070,0.0005,0.0938,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9990,0.9996,0.9926,0.9995,1.0000,1.0000,0.9765
credit,GCN+FAME,9,,,,,0.7777,0.0325,0.0318,0.1126,0.0714,3001,2730,271,2151,186,2151,186,579,85,0.9963,0.9993,0.9668,0.9995,0.9677,0.9983,0.9647
credit,GCN+FAME,10,,,,,0.7791,0.0004,0.0000,0.1019,0.0000,3001,2730,271,2151,186,2151,186,579,85,0.9997,0.9996,1.0000,1.0000,1.0000,0.9983,1.0000
credit,GCN+FAME,11,,,,,0.7787,0.0007,0.0005,0.1016,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9993,0.9993,1.0000,0.9995,1.0000,0.9983,1.0000
credit,GCN+FAME,12,,,,,0.7757,0.0358,0.0475,0.1307,0.1037,3001,2730,271,2151,186,2151,186,579,85,0.9957,0.9989,0.9631,0.9991,0.9516,0.9983,0.9882
credit,GCN+FAME,13,,,,,0.7787,0.0007,0.0005,0.1016,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9993,0.9993,1.0000,0.9995,1.0000,0.9983,1.0000
credit,GCN+FAME,14,,,,,0.7784,0.0011,0.0009,0.1012,0.0035,3001,2730,271,2151,186,2151,186,579,85,0.9990,0.9989,1.0000,0.9991,1.0000,0.9983,1.0000
credit,GCN+FAME,15,,,,,0.7757,0.0358,0.0475,0.1307,0.1037,3001,2730,271,2151,186,2151,186,579,85,0.9957,0.9989,0.9631,0.9991,0.9516,0.9983,0.9882
credit,GCN+FAME,16,,,,,0.7784,0.0011,0.0009,0.1012,0.0035,3001,2730,271,2151,186,2151,186,579,85,0.9990,0.9989,1.0000,0.9991,1.0000,0.9983,1.0000
credit,GCN+FAME,17,,,,,0.7787,0.0007,0.0005,0.1016,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9993,0.9993,1.0000,0.9995,1.0000,0.9983,1.0000
credit,GCN+FAME,18,,,,,0.7787,0.0007,0.0005,0.1016,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9993,0.9993,1.0000,0.9995,1.0000,0.9983,1.0000
credit,GCN+FAME,19,,,,,0.7757,0.0358,0.0475,0.1307,0.1037,3001,2730,271,2151,186,2151,186,579,85,0.9957,0.9989,0.9631,0.9991,0.9516,0.9983,0.9882
credit,GCN+FAME,20,,,,,0.7784,0.0011,0.0009,0.1012,0.0035,3001,2730,271,2151,186,2151,186,579,85,0.9990,0.9989,1.0000,0.9991,1.0000,0.9983,1.0000
credit,GCN+FAME,21,,,,,0.7787,0.0007,0.0005,0.1016,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9993,0.9993,1.0000,0.9995,1.0000,0.9983,1.0000
credit,GCN+FAME,22,,,,,0.7784,0.0103,0.0103,0.1053,0.0221,3001,2730,271,2151,186,2151,186,579,85,0.9983,0.9993,0.9889,0.9995,0.9892,0.9983,0.9882
credit,GCN+FAME,23,,,,,0.7761,0.0362,0.0479,0.1311,0.1054,3001,2730,271,2151,186,2151,186,579,85,0.9960,0.9993,0.9631,0.9995,0.9516,0.9983,0.9882
credit,GCN+FAME,24,,,,,0.7784,0.0004,0.0005,0.1012,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9997,0.9996,1.0000,0.9995,1.0000,1.0000,1.0000
credit,GCN+FAME,25,,,,,0.7777,0.0177,0.0210,0.1126,0.0459,3001,2730,271,2151,186,2151,186,579,85,0.9977,0.9993,0.9815,0.9995,0.9785,0.9983,0.9882
credit,GCN+FAME,26,,,,,0.7787,0.0007,0.0005,0.1016,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9993,0.9993,1.0000,0.9995,1.0000,0.9983,1.0000
credit,GCN+FAME,27,,,,,0.7787,0.0007,0.0005,0.1016,0.0017,3001,2730,271,2151,186,2151,186,579,85,0.9993,0.9993,1.0000,0.9995,1.0000,0.9983,1.0000
credit,GCN+FAME,28,,,,,0.7761,0.0402,0.0538,0.1351,0.1190,3001,2730,271,2151,186,2151,186,579,85,0.9960,0.9996,0.9594,1.0000,0.9462,0.9983,0.9882
credit,GCN+FAME,29,,,,,0.7784,0.0011,0.0009,0.1012,0.0035,3001,2730,271,2151,186,2151,186,579,85,0.9990,0.9989,1.0000,0.9991,1.0000,0.9983,1.0000
credit,GCN+FAME,31,,,,,0.7767,0.0288,0.0372,0.1237,0.0816,3001,2730,271,2151,186,2151,186,579,85,0.9967,0.9993,0.9705,0.9995,0.9624,0.9983,0.9882
credit,GCN+FAME,32,,,,,0.7761,0.0362,0.0479,0.1311,0.1054,3001,2730,271,2151,186,2151,186,579,85,0.9960,0.9993,0.9631,0.9995,0.9516,0.9983,0.9882
